LQTY,SELL,LIMIT,IOC,312.0,1.353400,None,FILLED,312.0,312.0,1750712662132,422.26079999999996
MKR,SELL,LIMIT,IOC,0.009,1985.90,None,FILLED,0.004,0.009,1750712665299,17.8731
FUN,BUY,LIMIT,IOC,46612,0.0101270,None,FILLED,8418,46612,1750712668405,472.03972400000004
MOODENG,SELL,LIMIT,IOC,533,0.1449400,None,FILLED,211,533,1750712676335,77.25302
1000CAT,SELL,LIMIT,IOC,2462,0.0062730,None,FILLED,2462,2462,1750712686295,15.444126
ZKJ,SELL,LIMIT,IOC,6420.5,0.239700,None,FILLED,846.2,6420.5,1750712702244,1538.99385
YFI,BUY,LIMIT,IOC,1.747,5004.0,None,FILLED,0.033,1.747,1750712702245,8741.988000000001
MYRO,SELL,LIMIT,IOC,73170,0.0163000,None,FILLED,5948,73170,1750712702245,1192.6709999999998
ETHFI,SELL,LIMIT,IOC,1316.2,0.9249000,None,FILLED,191.0,1316.2,1750712702245,1217.35338
SUSHI,SELL,LIMIT,IOC,6498,0.5883,None,FILLED,1208,6498,1750712702245,3822.7734000000005
SNX,BUY,LIMIT,IOC,7797.2,0.545,None,FILLED,411.9,7797.2,1750712702245,4249.474
KAVA,BUY,LIMIT,IOC,3558.4,0.4287,None,FILLED,148.9,3558.4,1750712702245,1525.4860800000001
BCH,SELL,LIMIT,IOC,1.679,452.07,None,FILLED,0.038,1.679,1750712702245,759.02553
AVAX,BUY,LIMIT,IOC,36,17.6820,None,FILLED,20,36,1750712702245,636.5519999999999
COMP,BUY,LIMIT,IOC,13.189,47.69,None,FILLED,4.685,13.189,1750712702245,628.9834099999999
DOGE,BUY,LIMIT,IOC,3864,0.160040,None,FILLED,1093,3864,1750712702245,618.39456
TRX,SELL,LIMIT,IOC,2181,0.27138,None,FILLED,985,2181,1750712702245,591.87978
ZIL,BUY,LIMIT,IOC,55555,0.01071,None,FILLED,3760,55555,1750712702245,594.99405
XTZ,BUY,LIMIT,IOC,1127.8,0.525,None,FILLED,532.1,1127.8,1750712702245,592.095
TOKEN,BUY,LIMIT,IOC,42537,0.0138000,None,FILLED,12767,42537,1750712702245,587.0106
BAT,BUY,LIMIT,IOC,4819.2,0.1213,None,FILLED,1964.2,4819.2,1750712702245,584.56896
XLM,BUY,LIMIT,IOC,2403,0.24048,None,FILLED,72,2403,1750712702245,577.87344
LINK,BUY,LIMIT,IOC,45.82,12.448,None,FILLED,45.82,45.82,1750712702245,570.3673600000001
THETA,BUY,LIMIT,IOC,876.1,0.6539,None,FILLED,305.4,876.1,1750712702245,572.88179
KSM,BUY,LIMIT,IOC,41.3,13.832,None,FILLED,1.0,41.3,1750712702245,571.2616
KNC,BUY,LIMIT,IOC,1886,0.30280,None,FILLED,10,1886,1750712702245,571.0808000000001
AIOT,SELL,LIMIT,IOC,31,0.1511300,None,FILLED,31,31,1750712702245,4.685029999999999
BID,SELL,LIMIT,IOC,1970,0.1268700,None,FILLED,1853,1970,1750712723269,249.93390000000002
MYX,SELL,LIMIT,IOC,203251,0.0850600,None,FILLED,751,203251,1750712724078,17288.53006
MYX,SELL,LIMIT,IOC,35971,0.0853900,None,FILLED,3339,35971,1750712726084,3071.56369
VOXEL,SELL,LIMIT,IOC,3000,0.0462200,None,FILLED,314,3000,1750712726193,138.66
MYX,SELL,LIMIT,IOC,1138,0.0851800,None,FILLED,1138,1138,1750712727091,96.93484000000001
MYX,SELL,LIMIT,IOC,2628,0.0850700,None,FILLED,413,2628,1750712729214,223.56396
MYX,SELL,LIMIT,IOC,2594,0.0850300,None,FILLED,679,2594,1750712731107,220.56781999999998
SXT,BUY,LIMIT,IOC,141,0.0720600,None,FILLED,141,141,1750712734486,10.16046
FARTCOIN,BUY,LIMIT,IOC,4522.1,1.0067000,None,FILLED,785.1,4522.1,1750712739271,4552.39807
USTC,BUY,LIMIT,IOC,154786,0.0124610,None,FILLED,1298,154786,1750712757195,1928.788346
KAS,BUY,LIMIT,IOC,6266,0.0728200,None,FILLED,1109,6266,1750712769445,456.29012
FET,SELL,LIMIT,IOC,7766,0.6353000,None,FILLED,468,7766,1750712773539,4933.739799999999
BANANA,SELL,LIMIT,IOC,1.3,16.1310000,None,FILLED,0.7,1.3,1750712783290,20.9703
MKR,SELL,LIMIT,IOC,9.829,1979.00,None,FILLED,1.135,9.829,1750712788090,19451.591
