FARTCOIN,SELL,LIMIT,IOC,423.3,0.9724000,None,FILLED,423.3,423.3,1750714242156,411.61692000000005
ETH,SELL,LIMIT,IOC,0.061,2332.04,None,FILLED,0.061,0.061,1750714242190,142.25444
GRIFFAIN,SELL,LIMIT,IOC,19521,0.0381900,None,FILLED,2296,19521,1750714254367,745.5069900000001
ETH,SELL,LIMIT,IOC,0.033,2331.72,None,FILLED,0.033,0.033,1750714256142,76.94676
ETH,SELL,LIMIT,IOC,0.500,2331.51,None,FILLED,0.500,0.500,1750714257273,1165.755
AERGO,BUY,LIMIT,IOC,38034,0.1337900,None,FILLED,2023,38034,1750714261215,5088.568859999999
JELLYJELLY,BUY,LIMIT,IOC,60000,0.0314500,None,FILLED,1078,60000,1750714261500,1887.0
IO,BUY,LIMIT,IOC,2000.0,0.6914000,None,FILLED,1562.1,2000.0,1750714261500,1382.8
AERGO,BUY,LIMIT,IOC,71,0.1343600,None,FILLED,71,71,1750714263054,9.53956
BR,BUY,LIMIT,IOC,374,0.0535700,None,FILLED,374,374,1750714276080,20.03518
AERGO,BUY,LIMIT,IOC,3167,0.1345000,None,FILLED,552,3167,1750714276360,425.9615
BR,BUY,LIMIT,IOC,21267,0.0537400,None,FILLED,21267,21267,1750714277227,1142.88858
BR,BUY,LIMIT,IOC,98719,0.0540700,None,FILLED,8165,98719,1750714278451,5337.73633
BR,BUY,LIMIT,IOC,5879,0.0545800,None,FILLED,1110,5879,1750714279526,320.87582
BR,BUY,LIMIT,IOC,482,0.0550600,None,FILLED,10,482,1750714281131,26.538919999999997
PROM,SELL,LIMIT,IOC,16.8,4.0430000,None,FILLED,8.1,16.8,1750714288329,67.92240000000001
BR,BUY,LIMIT,IOC,418,0.0552800,None,FILLED,418,418,1750714291152,23.10704
ETH,BUY,LIMIT,IOC,0.018,2353.11,None,FILLED,0.018,0.018,1750714291152,42.35598
ROSE,BUY,LIMIT,IOC,19656,0.02316,None,FILLED,19656,19656,1750714291323,455.23296
BR,BUY,LIMIT,IOC,32196,0.0555200,None,FILLED,2829,32196,1750714292151,1787.52192
BR,BUY,LIMIT,IOC,10466,0.0556600,None,FILLED,10257,10466,1750714294040,582.53756
SUI,BUY,LIMIT,IOC,249.9,2.733200,None,FILLED,249.9,249.9,1750714294151,683.02668
BR,BUY,LIMIT,IOC,11347,0.0561900,None,FILLED,186,11347,1750714296046,637.5879299999999
BR,BUY,LIMIT,IOC,4385,0.0568700,None,FILLED,269,4385,1750714303218,249.37494999999998
BR,BUY,LIMIT,IOC,419310,0.0575825,None,FILLED,1070,419310,1750714304920,24144.918075
BR,BUY,LIMIT,IOC,10475,0.0573100,None,FILLED,6849,10475,1750714306052,600.32225
MOVE,BUY,LIMIT,IOC,630,0.1624000,None,FILLED,244,630,1750714306395,102.312
BR,BUY,LIMIT,IOC,1208,0.0575100,None,FILLED,1208,1208,1750714308120,69.47208
MYX,BUY,LIMIT,IOC,66,0.0879100,None,FILLED,66,66,1750714308471,5.80206
BR,BUY,LIMIT,IOC,40000,0.0577600,None,FILLED,38,40000,1750714310212,2310.4
BR,BUY,LIMIT,IOC,14305,0.0582400,None,FILLED,14305,14305,1750714312221,833.1232
BR,BUY,LIMIT,IOC,96146,0.0584500,None,FILLED,2723,96146,1750714319185,5619.7337
BR,BUY,LIMIT,IOC,1513,0.0589200,None,FILLED,1513,1513,1750714320319,89.14596
OP,BUY,LIMIT,IOC,85.0,0.5339000,None,FILLED,85.0,85.0,1750714320567,45.3815
BR,BUY,LIMIT,IOC,75828,0.0590800,None,FILLED,847,75828,1750714325177,4479.91824
BID,BUY,LIMIT,IOC,602,0.1312900,None,FILLED,510,602,1750714325564,79.03658
FUN,BUY,LIMIT,IOC,2441,0.0102540,None,FILLED,2441,2441,1750714325564,25.030013999999998
SYRUP,SELL,LIMIT,IOC,600,0.4725900,None,FILLED,45,600,1750714326058,283.55400000000003
BR,BUY,LIMIT,IOC,169730,0.0595900,None,FILLED,5088,169730,1750714326477,10114.2107
FUN,BUY,LIMIT,IOC,1599,0.0102870,None,FILLED,176,1599,1750714327598,16.448912999999997
BR,BUY,LIMIT,IOC,83817,0.0596700,None,FILLED,12,83817,1750714328349,5001.36039
FUN,BUY,LIMIT,IOC,81826,0.0103070,None,FILLED,9035,81826,1750714330103,843.380582
FUN,BUY,LIMIT,IOC,506,0.0103110,None,FILLED,506,506,1750714334108,5.217366
SEI,BUY,LIMIT,IOC,1796,0.2323000,None,FILLED,1796,1796,1750714334182,417.2108
FUN,BUY,LIMIT,IOC,915,0.0103250,None,FILLED,915,915,1750714338065,9.447375000000001
MYX,BUY,LIMIT,IOC,2047,0.0882100,None,FILLED,2047,2047,1750714338095,180.56587
FUN,BUY,LIMIT,IOC,13866,0.0103280,None,FILLED,13866,13866,1750714340340,143.20804800000002
SYRUP,SELL,LIMIT,IOC,71,0.4716500,None,FILLED,70,71,1750714344242,33.48715
BR,BUY,LIMIT,IOC,14460,0.0606500,None,FILLED,8754,14460,1750714344259,876.999
TRX,SELL,LIMIT,IOC,5334,0.27139,None,FILLED,12,5334,1750714345110,1447.59426
TRUMP,BUY,LIMIT,IOC,222.59,9.052000,None,FILLED,206.31,222.59,1750714345110,2014.88468
BR,BUY,LIMIT,IOC,13012,0.0616800,None,FILLED,516,13012,1750714345268,802.58016
MYX,BUY,LIMIT,IOC,5490,0.0882900,None,FILLED,362,5490,1750714345268,484.71209999999996
1000000BOB,BUY,LIMIT,IOC,20320,0.0386200,None,FILLED,836,20320,1750714345268,784.7584
SPK,BUY,LIMIT,IOC,1751,0.0494400,None,FILLED,1751,1751,1750714345268,86.56944
SOL,BUY,LIMIT,IOC,9.00,141.5100,None,FILLED,9.00,9.00,1750714345324,1273.59
XRP,SELL,LIMIT,IOC,83.0,2.0702,None,FILLED,83.0,83.0,1750714345324,171.82659999999998
1000SHIB,SELL,LIMIT,IOC,14443,0.011208,None,FILLED,14443,14443,1750714345324,161.877144
HIVE,BUY,LIMIT,IOC,16,0.1993100,None,FILLED,16,16,1750714346157,3.18896
STO,BUY,LIMIT,IOC,9048,0.0716800,None,FILLED,319,9048,1750714346161,648.5606399999999
